"timestamp","temperature_celsius","humidity_percent","precipitation_mm","wind_speed_kmh","cloud_cover_percent","solar_energy_mj","solar_radiation_w","heat_index_celsius","wind_chill_celsius"
2026-01-28 16:00:00.000 +0000,2.20,99.16,0.00,3.40,98.20,0.10,32.00,,0.70
2026-01-28 16:00:00.000 +0000,2.20,99.01,0.00,3.40,97.90,0.10,32.00,,0.80
2026-01-28 15:00:00.000 +0000,1.30,99.16,0.00,4.40,53.40,0.30,70.00,,-0.90
2026-01-28 15:00:00.000 +0000,1.30,99.00,0.00,4.30,53.90,0.30,70.00,,-0.80
2026-01-28 14:00:00.000 +0000,4.00,92.88,0.00,3.10,32.00,0.40,107.00,,2.90
2026-01-28 14:00:00.000 +0000,4.00,92.94,0.00,3.20,31.00,0.40,107.00,,2.90
2026-01-28 13:00:00.000 +0000,4.00,92.63,0.00,3.30,31.20,0.50,150.00,,2.80
2026-01-28 13:00:00.000 +0000,4.00,92.52,0.00,3.30,32.20,0.50,150.00,,2.80
2026-01-28 12:00:00.000 +0000,4.80,87.08,0.00,3.20,100.00,0.60,167.00,,3.80
2026-01-28 12:00:00.000 +0000,4.80,87.10,0.00,3.20,100.00,0.60,167.00,,3.80
2026-01-28 11:00:00.000 +0000,4.70,92.83,0.00,2.20,100.00,0.50,130.00,,
2026-01-28 11:00:00.000 +0000,4.70,92.75,0.00,2.20,100.00,0.50,130.00,,
2026-01-28 10:00:00.000 +0000,1.10,98.92,0.00,2.30,100.00,0.40,108.00,,
2026-01-28 10:00:00.000 +0000,1.20,98.73,0.00,2.30,100.00,0.40,108.00,,
2026-01-28 09:00:00.000 +0000,2.00,98.74,0.00,3.50,100.00,0.10,27.00,,0.40
2026-01-28 09:00:00.000 +0000,1.90,98.93,0.00,3.50,100.00,0.10,27.00,,0.40
2026-01-28 08:00:00.000 +0000,0.10,99.49,0.00,3.50,70.40,0.00,2.00,,-1.80
2026-01-28 08:00:00.000 +0000,0.10,99.39,0.00,3.60,70.40,0.00,2.00,,-1.80
2026-01-28 07:00:00.000 +0000,1.90,93.33,0.00,3.50,70.40,0.00,0.00,,0.30
2026-01-28 07:00:00.000 +0000,1.90,93.30,0.00,3.40,70.40,0.00,0.00,,0.40
2026-01-28 06:00:00.000 +0000,1.10,99.09,0.00,6.90,50.00,0.00,0.00,,-2.30
2026-01-28 06:00:00.000 +0000,1.10,98.93,0.00,6.80,50.00,0.00,0.00,,-2.30
2026-01-28 05:00:00.000 +0000,1.10,99.49,0.00,3.70,25.00,0.00,0.00,,-0.80
2026-01-28 05:00:00.000 +0000,1.10,99.40,0.00,3.70,25.00,0.00,0.00,,-0.80
2026-01-28 04:00:00.000 +0000,2.30,93.04,0.00,6.20,,0.00,0.00,,-0.60
2026-01-28 04:00:00.000 +0000,2.30,93.11,0.00,6.20,,0.00,0.00,,-0.60
2026-01-28 03:00:00.000 +0000,3.00,90.16,0.00,4.90,25.00,0.00,0.00,,0.90
2026-01-28 03:00:00.000 +0000,3.00,90.11,0.00,4.90,25.00,0.00,0.00,,0.90
2026-01-28 02:00:00.000 +0000,4.30,88.26,0.00,9.00,62.20,0.00,0.00,,0.90
2026-01-28 02:00:00.000 +0000,4.30,88.22,0.00,9.00,62.30,0.00,0.00,,0.90
2026-01-28 01:00:00.000 +0000,5.00,90.31,0.00,10.20,92.90,0.00,0.00,,1.50
2026-01-28 01:00:00.000 +0000,5.00,90.25,0.00,10.20,92.90,0.00,0.00,,1.50
2026-01-28 00:00:00.000 +0000,6.00,88.87,0.00,9.20,100.00,0.00,0.00,,3.00
2026-01-28 00:00:00.000 +0000,6.00,88.95,0.00,9.20,100.00,0.00,0.00,,3.00
2026-01-27 23:00:00.000 +0000,5.50,88.84,0.00,10.20,65.70,0.00,0.00,,2.20
2026-01-27 23:00:00.000 +0000,5.50,88.92,0.00,10.20,65.80,0.00,0.00,,2.20
2026-01-27 22:00:00.000 +0000,5.10,92.79,0.00,9.60,88.10,0.00,0.00,,1.80
2026-01-27 22:00:00.000 +0000,5.10,92.70,0.00,9.70,88.00,0.00,0.00,,1.80
2026-01-27 21:00:00.000 +0000,5.10,98.58,0.00,14.10,89.10,0.00,0.00,,0.90
2026-01-27 21:00:00.000 +0000,5.10,98.79,0.00,14.00,89.00,0.00,0.00,,0.90
2026-01-27 20:00:00.000 +0000,5.10,98.58,0.00,11.00,89.10,0.00,0.00,,1.50
2026-01-27 20:00:00.000 +0000,5.10,98.79,0.00,10.90,89.00,0.00,0.00,,1.50
2026-01-27 19:00:00.000 +0000,5.00,99.18,0.00,11.90,100.00,0.00,0.00,,1.20
2026-01-27 19:00:00.000 +0000,5.00,99.03,0.00,12.00,100.00,0.00,0.00,,1.20
2026-01-27 18:00:00.000 +0000,5.00,93.06,0.00,15.30,99.70,0.00,0.00,,0.60
2026-01-27 18:00:00.000 +0000,5.00,93.10,0.00,15.20,99.70,0.00,0.00,,0.60
2026-01-27 17:00:00.000 +0000,5.00,98.58,0.00,14.20,100.00,0.00,0.00,,0.80
2026-01-27 17:00:00.000 +0000,5.00,98.79,0.00,14.20,100.00,0.00,0.00,,0.80
2026-01-27 16:00:00.000 +0000,4.10,98.78,0.00,14.40,100.00,0.00,0.00,,-0.40
2026-01-27 16:00:00.000 +0000,4.20,98.57,0.00,14.50,100.00,0.00,0.00,,-0.40
2026-01-27 15:00:00.000 +0000,4.10,98.78,0.00,18.60,100.00,0.00,6.00,,-1.10
2026-01-27 15:00:00.000 +0000,4.20,98.57,0.00,18.60,100.00,0.00,6.00,,-1.00
2026-01-27 14:00:00.000 +0000,4.10,98.76,0.00,20.70,99.70,0.10,17.00,,-1.40
2026-01-27 14:00:00.000 +0000,4.10,98.95,0.00,20.70,99.70,0.10,17.00,,-1.40
2026-01-27 13:00:00.000 +0000,4.10,98.50,0.00,21.90,99.70,0.10,22.00,,-1.50
2026-01-27 13:00:00.000 +0000,4.10,98.72,0.00,21.90,99.70,0.10,22.00,,-1.50
2026-01-27 12:00:00.000 +0000,4.10,98.12,0.00,22.10,99.70,0.10,14.00,,-1.50
2026-01-27 12:00:00.000 +0000,4.10,98.39,0.00,22.10,99.70,0.10,14.00,,-1.60
2026-01-27 11:00:00.000 +0000,3.20,98.56,0.00,23.30,100.00,0.00,10.00,,-3.00
2026-01-27 11:00:00.000 +0000,3.10,98.77,0.00,23.20,100.00,0.00,10.00,,-3.00
2026-01-27 10:00:00.000 +0000,3.20,98.38,0.00,24.10,89.00,0.00,7.00,,-3.00
2026-01-27 10:00:00.000 +0000,3.20,98.11,0.00,24.10,89.10,0.00,7.00,,-3.00
2026-01-27 09:00:00.000 +0000,3.10,98.75,0.00,25.80,89.50,0.00,0.00,,-3.30
2026-01-27 09:00:00.000 +0000,3.10,98.94,0.00,25.90,89.20,0.00,0.00,,-3.30
2026-01-27 08:00:00.000 +0000,3.10,92.52,0.00,24.90,88.00,0.00,0.00,,-3.20
2026-01-27 08:00:00.000 +0000,3.10,92.62,0.00,25.00,88.10,0.00,0.00,,-3.30
2026-01-27 07:00:00.000 +0000,2.20,98.48,0.00,24.10,89.10,0.00,0.00,,-4.30
2026-01-27 07:00:00.000 +0000,2.20,98.70,0.00,24.10,89.00,0.00,0.00,,-4.40
2026-01-27 06:00:00.000 +0000,2.20,98.70,0.00,22.90,88.10,0.00,0.00,,-4.20
2026-01-27 06:00:00.000 +0000,2.20,98.48,0.00,22.80,88.00,0.00,0.00,,-4.20
2026-01-27 05:00:00.000 +0000,2.20,97.83,0.00,22.80,89.10,0.00,0.00,,-4.20
2026-01-27 05:00:00.000 +0000,2.20,98.14,0.00,22.80,89.00,0.00,0.00,,-4.20
2026-01-27 04:00:00.000 +0000,4.00,80.80,0.00,21.10,97.20,0.00,0.00,,-1.60
2026-01-27 04:00:00.000 +0000,4.00,80.80,0.00,21.20,97.30,0.00,0.00,,-1.60
2026-01-27 03:00:00.000 +0000,4.00,80.80,0.00,18.70,100.00,0.00,0.00,,-1.30
2026-01-27 03:00:00.000 +0000,4.00,80.80,0.00,18.70,100.00,0.00,0.00,,-1.30
2026-01-27 02:00:00.000 +0000,4.00,80.80,0.00,16.30,100.00,0.00,0.00,,-0.90
2026-01-27 02:00:00.000 +0000,4.00,80.80,0.00,16.30,100.00,0.00,0.00,,-0.90
2026-01-27 01:00:00.000 +0000,4.20,82.13,0.00,15.20,96.20,0.00,0.00,,-0.50
2026-01-27 01:00:00.000 +0000,4.20,82.17,0.00,15.20,96.20,0.00,0.00,,-0.50
2026-01-27 00:00:00.000 +0000,4.20,82.17,0.00,15.10,100.00,0.00,0.00,,-0.50
2026-01-27 00:00:00.000 +0000,4.20,82.13,0.00,15.10,100.00,0.00,0.00,,-0.40
2026-01-26 23:00:00.000 +0000,3.40,86.75,0.00,12.20,100.00,0.00,0.00,,-0.90
2026-01-26 23:00:00.000 +0000,3.40,86.69,0.00,12.20,100.00,0.00,0.00,,-0.90
2026-01-26 22:00:00.000 +0000,1.20,91.97,0.00,13.70,100.00,0.00,0.00,,-4.00
2026-01-26 22:00:00.000 +0000,1.20,91.79,0.00,13.60,100.00,0.00,0.00,,-3.90
2026-01-26 21:00:00.000 +0000,1.10,92.28,0.00,11.40,100.00,0.00,0.00,,-3.60
2026-01-26 21:00:00.000 +0000,1.10,92.15,0.00,11.40,100.00,0.00,0.00,,-3.60
2026-01-26 20:00:00.000 +0000,1.20,91.97,0.00,12.60,100.00,0.00,0.00,,-3.80
2026-01-26 20:00:00.000 +0000,1.10,92.13,0.00,12.70,100.00,0.00,0.00,,-3.80
2026-01-26 19:00:00.000 +0000,1.10,92.41,0.00,10.10,99.00,0.00,0.00,,-3.20
2026-01-26 19:00:00.000 +0000,1.10,92.50,0.00,10.10,99.10,0.00,0.00,,-3.30
2026-01-26 18:00:00.000 +0000,1.20,92.19,0.00,11.10,89.00,0.00,0.00,,-3.50
2026-01-26 18:00:00.000 +0000,1.20,92.04,0.00,11.10,89.10,0.00,0.00,,-3.40
2026-01-26 17:00:00.000 +0000,1.20,92.03,0.00,11.10,89.00,0.00,0.00,,-3.40
2026-01-26 17:00:00.000 +0000,1.20,91.86,0.00,11.10,89.10,0.00,0.00,,-3.40
2026-01-26 16:00:00.000 +0000,1.20,91.61,0.00,8.20,89.10,0.00,6.00,,-2.60
2026-01-26 16:00:00.000 +0000,1.20,91.81,0.00,8.20,89.00,0.00,6.00,,-2.60
2026-01-26 15:00:00.000 +0000,1.20,92.03,0.00,7.20,89.00,0.00,13.00,,-2.30
2026-01-26 15:00:00.000 +0000,1.20,91.86,0.00,7.20,89.10,0.00,13.00,,-2.20
2026-01-26 14:00:00.000 +0000,1.20,98.19,0.00,10.20,89.20,0.10,23.00,,-3.20
2026-01-26 14:00:00.000 +0000,1.20,97.88,0.00,10.20,89.50,0.10,23.00,,-3.10
2026-01-26 13:00:00.000 +0000,2.10,92.28,0.00,9.20,89.50,0.10,35.00,,-1.70
2026-01-26 13:00:00.000 +0000,2.10,92.40,0.00,9.20,89.20,0.10,35.00,,-1.80
2026-01-26 12:00:00.000 +0000,2.20,92.10,0.00,10.00,89.50,0.10,30.00,,-1.90
2026-01-26 12:00:00.000 +0000,2.10,92.25,0.00,10.00,89.20,0.10,30.00,,-2.00
2026-01-26 11:00:00.000 +0000,2.10,98.20,0.00,7.90,89.20,0.10,22.00,,-1.30
2026-01-26 11:00:00.000 +0000,2.20,97.90,0.00,7.90,89.50,0.10,22.00,,-1.30
2026-01-26 10:00:00.000 +0000,2.10,99.10,0.00,8.80,89.20,0.10,17.00,,-1.70
2026-01-26 10:00:00.000 +0000,2.10,98.93,0.00,8.70,89.50,0.10,17.00,,-1.60
2026-01-26 09:00:00.000 +0000,2.10,98.93,0.00,6.50,89.50,0.00,5.00,,-0.90
2026-01-26 09:00:00.000 +0000,2.10,99.10,0.00,6.60,89.20,0.00,5.00,,-1.00
2026-01-26 08:00:00.000 +0000,2.10,99.10,0.00,6.70,89.20,0.00,0.00,,-1.00
2026-01-26 08:00:00.000 +0000,2.10,98.93,0.00,6.60,89.50,0.00,0.00,,-0.90
2026-01-26 07:00:00.000 +0000,2.10,99.26,0.00,5.70,89.20,0.00,0.00,,-0.60
2026-01-26 07:00:00.000 +0000,2.10,99.13,0.00,5.60,89.50,0.00,0.00,,-0.50
2026-01-26 06:00:00.000 +0000,2.10,99.01,0.00,6.40,89.50,0.00,0.00,,-0.80
2026-01-26 06:00:00.000 +0000,2.10,99.16,0.00,6.50,89.20,0.00,0.00,,-0.90
2026-01-26 05:00:00.000 +0000,2.20,98.74,0.00,7.50,89.50,0.00,0.00,,-1.20
2026-01-26 05:00:00.000 +0000,2.10,98.93,0.00,7.50,89.20,0.00,0.00,,-1.20
2026-01-26 04:00:00.000 +0000,3.70,90.22,0.00,3.10,100.00,0.00,0.00,,2.70
2026-01-26 04:00:00.000 +0000,3.70,90.16,0.00,3.10,100.00,0.00,0.00,,2.70
2026-01-26 03:00:00.000 +0000,3.70,90.16,0.00,2.80,100.00,0.00,0.00,,
2026-01-26 03:00:00.000 +0000,3.70,90.22,0.00,2.80,100.00,0.00,0.00,,
2026-01-26 02:00:00.000 +0000,3.70,90.16,0.00,3.10,94.50,0.00,0.00,,2.70
2026-01-26 02:00:00.000 +0000,3.70,90.22,0.00,3.10,94.50,0.00,0.00,,2.70
2026-01-26 01:00:00.000 +0000,3.70,90.22,0.00,4.30,100.00,0.00,0.00,,2.00
2026-01-26 01:00:00.000 +0000,3.70,90.16,0.00,4.30,100.00,0.00,0.00,,2.00
2026-01-26 00:00:00.000 +0000,3.70,90.16,0.00,4.70,100.00,0.00,0.00,,1.80
2026-01-26 00:00:00.000 +0000,3.70,90.22,0.00,4.70,100.00,0.00,0.00,,1.80
2026-01-25 23:00:00.000 +0000,2.20,98.93,0.00,5.70,100.00,0.00,0.00,,-0.50
2026-01-25 23:00:00.000 +0000,2.20,98.75,0.00,5.70,100.00,0.00,0.00,,-0.50
2026-01-25 22:00:00.000 +0000,2.20,98.93,0.00,7.00,89.20,0.00,0.00,,-1.00
2026-01-25 22:00:00.000 +0000,2.20,98.75,0.00,7.00,89.50,0.00,0.00,,-1.00
2026-01-25 21:00:00.000 +0000,2.20,92.72,0.00,8.60,100.00,0.00,0.00,,-1.50
2026-01-25 21:00:00.000 +0000,2.20,92.78,0.00,8.70,100.00,0.00,0.00,,-1.60
2026-01-25 20:00:00.000 +0000,2.10,93.02,0.00,10.40,100.00,0.00,0.00,,-2.00
2026-01-25 20:00:00.000 +0000,2.10,93.03,0.00,10.50,100.00,0.00,0.00,,-2.10
2026-01-25 19:00:00.000 +0000,3.10,92.30,0.00,10.60,99.70,0.00,0.00,,-0.90
2026-01-25 19:00:00.000 +0000,3.10,92.16,0.00,10.50,99.70,0.00,0.00,,-0.90
2026-01-25 18:00:00.000 +0000,3.10,92.16,0.00,11.00,99.70,0.00,0.00,,-1.00
2026-01-25 18:00:00.000 +0000,3.10,92.30,0.00,11.10,99.70,0.00,0.00,,-1.00
2026-01-25 17:00:00.000 +0000,3.10,92.25,0.00,12.70,99.70,0.00,0.00,,-1.40
2026-01-25 17:00:00.000 +0000,3.10,92.10,0.00,12.60,99.70,0.00,0.00,,-1.30
2026-01-25 16:00:00.000 +0000,3.20,92.09,0.00,11.30,99.70,0.00,2.00,,-1.00
2026-01-25 16:00:00.000 +0000,3.20,91.92,0.00,11.30,99.70,0.00,2.00,,-0.90
2026-01-25 15:00:00.000 +0000,4.10,91.98,0.00,12.60,99.70,0.00,9.00,,-0.10
2026-01-25 15:00:00.000 +0000,4.10,92.15,0.00,12.60,99.70,0.00,9.00,,-0.10
2026-01-25 14:00:00.000 +0000,4.10,98.72,0.00,13.60,99.70,0.10,16.00,,-0.30
2026-01-25 14:00:00.000 +0000,4.10,98.50,0.00,13.50,99.70,0.10,16.00,,-0.20
2026-01-25 13:00:00.000 +0000,4.10,98.50,0.00,12.70,99.70,0.10,19.00,,-0.10
2026-01-25 13:00:00.000 +0000,4.10,98.72,0.00,12.70,99.70,0.10,19.00,,-0.10
2026-01-25 12:00:00.000 +0000,4.10,98.95,0.00,13.90,100.00,0.10,22.00,,-0.30
2026-01-25 12:00:00.000 +0000,4.10,98.76,0.00,13.90,100.00,0.10,22.00,,-0.30
2026-01-25 11:00:00.000 +0000,4.10,98.49,0.00,13.00,98.80,0.00,12.00,,-0.10
2026-01-25 11:00:00.000 +0000,4.20,98.24,0.00,13.00,98.60,0.00,12.00,,-0.10
2026-01-25 10:00:00.000 +0000,4.20,98.50,0.00,15.00,98.60,0.10,14.00,,-0.50
2026-01-25 10:00:00.000 +0000,4.10,98.72,0.00,15.00,98.80,0.10,14.00,,-0.50
2026-01-25 09:00:00.000 +0000,4.20,98.12,0.00,15.00,98.60,0.00,5.00,,-0.40
2026-01-25 09:00:00.000 +0000,4.20,98.39,0.00,15.00,98.80,0.00,5.00,,-0.40
2026-01-25 08:00:00.000 +0000,4.20,98.12,0.00,15.30,99.70,0.00,0.00,,-0.40
2026-01-25 08:00:00.000 +0000,4.20,98.39,0.00,15.30,99.70,0.00,0.00,,-0.50
2026-01-25 07:00:00.000 +0000,4.20,98.72,0.00,14.00,99.70,0.00,0.00,,-0.20
2026-01-25 07:00:00.000 +0000,4.20,98.50,0.00,14.00,99.70,0.00,0.00,,-0.20
2026-01-25 06:00:00.000 +0000,4.20,98.50,0.00,14.90,89.50,0.00,0.00,,-0.40
2026-01-25 06:00:00.000 +0000,4.20,98.72,0.00,14.90,89.20,0.00,0.00,,-0.40
2026-01-25 05:00:00.000 +0000,6.50,86.52,0.00,15.70,100.00,0.00,0.00,,2.40
2026-01-25 05:00:00.000 +0000,6.50,86.50,0.00,15.70,100.00,0.00,0.00,,2.40
2026-01-25 04:00:00.000 +0000,6.50,83.80,0.00,16.30,100.00,0.00,0.00,,2.30
2026-01-25 04:00:00.000 +0000,6.50,83.79,0.00,16.30,100.00,0.00,0.00,,2.30
2026-01-25 03:00:00.000 +0000,6.50,83.80,0.00,15.90,100.00,0.00,0.00,,2.40
2026-01-25 03:00:00.000 +0000,6.50,83.79,0.00,15.90,100.00,0.00,0.00,,2.40
2026-01-25 02:00:00.000 +0000,6.50,82.47,0.00,15.20,100.00,0.00,0.00,,2.50
2026-01-25 02:00:00.000 +0000,6.50,82.43,0.00,15.20,100.00,0.00,0.00,,2.50
2026-01-25 01:00:00.000 +0000,6.50,83.79,0.00,15.40,65.90,0.00,0.00,,2.50
2026-01-25 01:00:00.000 +0000,6.50,83.80,0.00,15.50,65.70,0.00,0.00,,2.50
2026-01-25 00:00:00.000 +0000,6.50,82.47,0.00,16.60,94.50,0.00,0.00,,2.30
2026-01-25 00:00:00.000 +0000,6.50,82.43,0.00,16.50,94.50,0.00,0.00,,2.30
2026-01-24 23:00:00.000 +0000,5.00,86.71,0.00,18.00,86.90,0.00,0.00,,0.20
2026-01-24 23:00:00.000 +0000,5.00,86.67,0.00,18.00,86.70,0.00,0.00,,0.20
2026-01-24 22:00:00.000 +0000,4.10,92.31,0.00,16.00,88.40,0.00,0.00,,-0.70
2026-01-24 22:00:00.000 +0000,4.20,92.15,0.00,16.00,88.50,0.00,0.00,,-0.60
2026-01-24 21:00:00.000 +0000,5.00,86.16,0.00,15.90,84.50,0.00,0.00,,0.50
2026-01-24 21:00:00.000 +0000,5.00,86.27,0.00,15.90,85.00,0.00,0.00,,0.50
2026-01-24 20:00:00.000 +0000,5.10,91.92,0.00,15.80,88.00,0.00,0.00,,0.60
2026-01-24 20:00:00.000 +0000,5.10,92.12,0.00,15.90,88.00,0.00,0.00,,0.60
2026-01-24 19:00:00.000 +0000,4.20,98.07,0.00,14.90,83.50,0.00,0.00,,-0.40
2026-01-24 19:00:00.000 +0000,4.20,97.74,0.00,14.90,82.70,0.00,0.00,,-0.40
2026-01-24 18:00:00.000 +0000,5.10,91.92,0.00,14.80,83.40,0.00,0.00,,0.80
2026-01-24 18:00:00.000 +0000,5.10,92.12,0.00,14.80,84.00,0.00,0.00,,0.80
2026-01-24 17:00:00.000 +0000,5.10,92.06,0.00,12.90,83.40,0.00,1.00,,1.10
2026-01-24 17:00:00.000 +0000,5.10,91.85,0.00,12.90,82.60,0.00,1.00,,1.10
2026-01-24 16:00:00.000 +0000,6.00,86.23,0.00,14.00,86.40,0.10,20.00,,2.10
2026-01-24 16:00:00.000 +0000,6.00,86.09,0.00,14.00,86.10,0.10,20.00,,2.10
2026-01-24 15:00:00.000 +0000,6.10,85.54,0.00,14.00,80.40,0.20,65.00,,2.20
2026-01-24 15:00:00.000 +0000,6.10,85.76,0.00,14.00,81.50,0.20,65.00,,2.20
2026-01-24 14:00:00.000 +0000,7.00,85.85,0.00,10.40,86.90,0.40,120.00,,4.00
2026-01-24 14:00:00.000 +0000,7.00,85.64,0.00,10.50,86.70,0.40,120.00,,4.00
2026-01-24 13:00:00.000 +0000,5.20,91.15,0.00,13.00,87.30,0.40,101.00,,1.30
2026-01-24 13:00:00.000 +0000,5.20,91.46,0.00,13.00,87.50,0.40,101.00,,1.20
2026-01-24 12:00:00.000 +0000,5.20,85.84,0.00,14.80,89.10,0.40,123.00,,0.90
2026-01-24 12:00:00.000 +0000,5.20,86.00,0.00,14.80,89.00,0.40,123.00,,0.90
2026-01-24 11:00:00.000 +0000,5.20,85.61,0.00,14.90,89.10,0.60,164.00,,0.90
2026-01-24 11:00:00.000 +0000,5.20,85.80,0.00,14.90,89.00,0.60,164.00,,0.80
2026-01-24 10:00:00.000 +0000,4.30,91.27,0.00,12.80,87.40,0.10,40.00,,0.10
2026-01-24 10:00:00.000 +0000,4.30,91.55,0.00,12.80,87.50,0.10,40.00,,0.10
2026-01-24 09:00:00.000 +0000,4.20,91.80,0.00,15.90,88.50,0.10,14.00,,-0.50
2026-01-24 09:00:00.000 +0000,4.20,92.00,0.00,16.00,88.40,0.10,14.00,,-0.60
2026-01-24 08:00:00.000 +0000,5.10,91.86,0.00,16.70,88.30,0.00,0.00,,0.50
2026-01-24 08:00:00.000 +0000,5.10,92.06,0.00,16.80,88.30,0.00,0.00,,0.50
2026-01-24 07:00:00.000 +0000,5.10,92.27,0.00,13.60,88.70,0.00,0.00,,1.00
2026-01-24 07:00:00.000 +0000,5.20,92.11,0.00,13.50,88.80,0.00,0.00,,1.10
2026-01-24 06:00:00.000 +0000,4.20,92.22,0.00,11.40,89.00,0.00,0.00,,0.30
2026-01-24 06:00:00.000 +0000,4.30,92.05,0.00,11.40,89.10,0.00,0.00,,0.40
2026-01-24 05:00:00.000 +0000,5.20,91.92,0.00,16.70,88.00,0.00,0.00,,0.60
2026-01-24 05:00:00.000 +0000,5.10,92.12,0.00,16.70,88.10,0.00,0.00,,0.50
2026-01-24 04:00:00.000 +0000,6.70,82.46,0.00,11.20,90.80,0.00,0.00,,3.50
2026-01-24 04:00:00.000 +0000,6.70,82.50,0.00,11.30,90.70,0.00,0.00,,3.50
2026-01-24 03:00:00.000 +0000,7.00,82.96,0.00,14.20,91.80,0.00,0.00,,3.20
2026-01-24 03:00:00.000 +0000,7.00,83.04,0.00,14.20,91.80,0.00,0.00,,3.20
2026-01-24 02:00:00.000 +0000,7.00,83.04,0.00,12.80,93.50,0.00,0.00,,3.50
2026-01-24 02:00:00.000 +0000,7.00,82.96,0.00,12.80,93.50,0.00,0.00,,3.50
2026-01-24 01:00:00.000 +0000,7.00,83.04,0.00,12.80,76.00,0.00,0.00,,3.50
2026-01-24 01:00:00.000 +0000,7.00,82.96,0.00,12.80,76.10,0.00,0.00,,3.50
2026-01-24 00:00:00.000 +0000,7.00,84.32,0.00,13.20,97.20,0.00,0.00,,3.40
2026-01-24 00:00:00.000 +0000,7.00,84.37,0.00,13.20,97.30,0.00,0.00,,3.40
2026-01-23 23:00:00.000 +0000,7.20,85.76,0.00,13.30,100.00,0.00,0.00,,3.70
2026-01-23 23:00:00.000 +0000,7.20,85.67,0.00,13.30,100.00,0.00,0.00,,3.70
2026-01-23 22:00:00.000 +0000,6.10,92.16,0.00,14.50,89.10,0.00,0.00,,2.10
2026-01-23 22:00:00.000 +0000,6.10,92.33,0.00,14.60,89.00,0.00,0.00,,2.00
2026-01-23 21:00:00.000 +0000,6.10,92.51,0.00,15.90,88.00,0.00,0.00,,1.80
2026-01-23 21:00:00.000 +0000,6.10,92.63,0.00,16.00,88.10,0.00,0.00,,1.80
2026-01-23 20:00:00.000 +0000,5.20,98.73,0.00,15.90,88.10,0.00,0.00,,0.70
2026-01-23 20:00:00.000 +0000,5.20,98.51,0.00,15.90,88.00,0.00,0.00,,0.70
2026-01-23 19:00:00.000 +0000,5.20,98.14,0.00,15.80,88.00,0.00,0.00,,0.70
2026-01-23 19:00:00.000 +0000,5.20,98.41,0.00,15.90,88.10,0.00,0.00,,0.70
2026-01-23 18:00:00.000 +0000,5.20,98.41,0.00,15.00,88.10,0.00,0.00,,0.90
2026-01-23 18:00:00.000 +0000,5.20,98.13,0.00,15.00,88.00,0.00,0.00,,0.90
2026-01-23 17:00:00.000 +0000,5.20,98.51,0.00,16.90,88.00,0.00,0.00,,0.60
2026-01-23 17:00:00.000 +0000,5.20,98.73,0.00,17.00,88.10,0.00,0.00,,0.50
2026-01-23 16:00:00.000 +0000,6.10,92.70,0.00,16.80,88.00,0.00,3.00,,1.70
2026-01-23 16:00:00.000 +0000,6.10,92.79,0.00,16.80,88.10,0.00,3.00,,1.70
2026-01-23 15:00:00.000 +0000,6.10,92.33,0.00,15.00,89.20,0.10,23.00,,2.00
2026-01-23 15:00:00.000 +0000,6.10,92.16,0.00,15.00,89.50,0.10,23.00,,2.00
2026-01-23 14:00:00.000 +0000,6.10,91.92,0.00,16.10,88.70,0.10,15.00,,1.90
2026-01-23 14:00:00.000 +0000,6.10,92.12,0.00,16.10,88.60,0.10,15.00,,1.90
2026-01-23 13:00:00.000 +0000,5.20,98.14,0.00,16.20,89.50,0.20,45.00,,0.70
2026-01-23 13:00:00.000 +0000,5.20,98.41,0.00,16.20,89.20,0.20,45.00,,0.60
2026-01-23 12:00:00.000 +0000,5.20,98.18,0.00,16.90,88.60,0.20,44.00,,0.60
2026-01-23 12:00:00.000 +0000,5.30,97.88,0.00,16.90,88.70,0.20,44.00,,0.70
2026-01-23 11:00:00.000 +0000,5.20,98.79,0.00,17.00,89.00,0.20,44.00,,0.50
2026-01-23 11:00:00.000 +0000,5.20,98.58,0.00,16.90,89.10,0.20,44.00,,0.60
2026-01-23 10:00:00.000 +0000,5.20,98.57,0.00,14.80,97.80,0.10,19.00,,0.80
2026-01-23 10:00:00.000 +0000,5.20,98.32,0.00,14.80,97.40,0.10,19.00,,0.90
2026-01-23 09:00:00.000 +0000,5.20,98.57,0.00,13.60,99.30,0.00,10.00,,1.10
2026-01-23 09:00:00.000 +0000,5.20,98.32,0.00,13.60,99.20,0.00,10.00,,1.10
2026-01-23 08:00:00.000 +0000,5.10,98.73,0.00,13.50,87.10,0.00,0.00,,1.00
2026-01-23 08:00:00.000 +0000,5.10,98.51,0.00,13.40,86.90,0.00,0.00,,1.00
2026-01-23 07:00:00.000 +0000,5.10,92.89,0.00,11.20,88.00,0.00,0.00,,1.40
2026-01-23 07:00:00.000 +0000,5.10,92.94,0.00,11.20,88.10,0.00,0.00,,1.40
2026-01-23 06:00:00.000 +0000,5.10,92.64,0.00,11.60,99.20,0.00,0.00,,1.40
2026-01-23 06:00:00.000 +0000,5.10,92.73,0.00,11.60,99.30,0.00,0.00,,1.40
2026-01-23 05:00:00.000 +0000,5.10,98.96,0.00,11.70,89.00,0.00,0.00,,1.40
2026-01-23 05:00:00.000 +0000,5.20,98.77,0.00,11.80,89.10,0.00,0.00,,1.40
2026-01-23 04:00:00.000 +0000,7.00,90.40,0.00,15.30,100.00,0.00,0.00,,3.10
